name,position,team,GW,total_points,goals_scored,assists,goals_conceded,saves,ict_index,minutes,transfers_in,value,was_home,fix_difficulty,selected
Lloyd Kelly,DEF,Bournemouth,13,1,0,0,0,0,4.1,45,7082,45,0,2.0,13158
Lloyd Kelly,DEF,Bournemouth,21,0,0,0,3,0,0.7,35,32,45,1,2.0,3813
Lloyd Kelly,DEF,Bournemouth,22,2,0,0,1,0,3.2,77,160,45,0,2.0,3936
Lloyd Kelly,DEF,Bournemouth,23,2,0,0,1,0,1.2,82,426,45,1,2.0,4369
Lloyd Kelly,DEF,Bournemouth,24,0,0,0,2,0,0.6,45,790,45,0,2.0,5042
Lloyd Kelly,DEF,Bournemouth,25,1,0,0,2,0,1.4,90,352,45,0,2.0,4967
Lloyd Kelly,DEF,Bournemouth,31,7,0,0,0,0,2.4,90,1175,45,1,2.0,5526
Lloyd Kelly,DEF,Bournemouth,32,1,0,0,2,0,2.2,90,2107,45,0,2.0,7350
Lloyd Kelly,DEF,Bournemouth,33,1,0,0,1,0,4.1,51,1296,45,1,2.0,8167
Lloyd Kelly,DEF,Bournemouth,35,6,0,0,0,0,1.7,90,317,45,1,2.0,11971
Lloyd Kelly,DEF,Bournemouth,37,1,0,0,2,0,2.1,90,661,45,1,2.0,11426
Lorenz Assignon,DEF,Burnley,23,4,0,1,2,0,4.0,89,38,40,1,2.0,50
Lorenz Assignon,DEF,Burnley,24,1,0,0,3,0,2.4,90,3143,40,0,2.0,3061
Lorenz Assignon,DEF,Burnley,25,-1,0,0,5,0,0.7,79,2326,40,1,2.0,5521
Lorenz Assignon,DEF,Burnley,26,1,0,0,3,0,3.6,90,1472,40,0,2.0,6158
Lorenz Assignon,DEF,Burnley,27,1,0,0,2,0,6.1,90,753,40,1,2.0,5836
Lorenz Assignon,DEF,Burnley,28,0,0,0,2,0,1.9,90,284,40,0,2.0,5709
Lorenz Assignon,DEF,Burnley,29,2,0,0,1,0,7.0,90,1019,40,1,2.0,14062
Lorenz Assignon,DEF,Burnley,30,-3,0,0,2,0,0.0,39,514,40,0,2.0,6465
Lorenz Assignon,DEF,Burnley,32,2,0,0,1,0,1.6,83,253,40,0,2.0,5574
Lorenz Assignon,DEF,Burnley,33,2,0,0,1,0,4.4,90,954,40,1,2.0,6291
Lorenz Assignon,DEF,Burnley,34,14,1,1,1,0,13.8,90,1409,40,0,2.0,7162
Lorenz Assignon,DEF,Burnley,35,2,0,0,1,0,3.1,90,6640,40,0,2.0,12831
Lorenz Assignon,DEF,Burnley,36,0,0,0,4,0,6.0,90,6557,40,1,2.0,18119
Lorenz Assignon,DEF,Burnley,37,0,0,0,2,0,0.9,90,8118,40,0,2.0,23080
Lorenz Assignon,DEF,Burnley,38,0,0,0,2,0,1.1,45,6432,40,1,2.0,27032
Loris Karius,GK,Newcastle,26,1,0,0,4,4,3.2,90,335,39,0,3.0,26520
Luca Koleosho,MID,Burnley,1,2,0,0,2,0,0.0,60,0,50,1,2.0,1053
Luca Koleosho,MID,Burnley,3,2,0,0,3,0,2.5,67,166,50,1,2.0,3435
Luca Koleosho,MID,Burnley,4,5,0,1,5,0,4.6,67,270,50,1,2.0,3570
Luca Koleosho,MID,Burnley,5,2,0,0,1,0,3.9,75,1462,50,0,2.0,4973
Luca Koleosho,MID,Burnley,6,2,0,0,1,0,1.2,72,2966,50,1,2.0,7346
Luca Koleosho,MID,Burnley,9,1,0,0,2,0,1.4,45,975,50,0,2.0,17566
Luca Koleosho,MID,Burnley,10,2,0,0,2,0,1.0,80,565,50,0,2.0,14426
Luca Koleosho,MID,Burnley,11,2,0,0,1,0,5.0,77,780,50,1,2.0,13102
Luca Koleosho,MID,Burnley,12,2,0,0,3,0,0.5,79,588,50,0,2.0,11666
Luca Koleosho,MID,Burnley,13,6,0,1,0,0,2.9,80,729,50,1,2.0,11019
Luca Koleosho,MID,Burnley,14,8,1,0,0,0,7.8,75,5625,50,1,2.0,16090
Luca Koleosho,MID,Burnley,15,1,0,0,0,0,1.0,35,4901,50,0,2.0,18783
Lucas Digne,DEF,Aston Villa,1,-1,0,0,5,0,6.0,90,0,45,0,3.0,93893
Lucas Digne,DEF,Aston Villa,2,10,0,1,0,0,3.8,90,17061,45,1,4.0,115312
Lucas Digne,DEF,Aston Villa,3,5,0,1,1,0,5.4,80,135008,45,0,3.0,257804
Lucas Digne,DEF,Aston Villa,4,1,0,0,3,0,9.1,90,57811,45,0,3.0,296233
Lucas Digne,DEF,Aston Villa,5,5,0,1,1,0,8.8,90,70090,45,1,4.0,355006
Lucas Digne,DEF,Aston Villa,6,5,0,0,0,0,2.9,90,72203,46,0,3.0,410631
Lucas Digne,DEF,Aston Villa,7,1,0,0,1,0,3.4,90,118198,46,1,4.0,511327
Lucas Digne,DEF,Aston Villa,8,2,0,0,1,0,4.2,90,130439,46,0,3.0,602591
Lucas Digne,DEF,Aston Villa,9,2,0,0,1,0,2.4,90,42054,47,1,4.0,616561
Lucas Digne,DEF,Aston Villa,10,2,0,0,1,0,7.4,90,61910,47,1,4.0,652618
Lucas Digne,DEF,Aston Villa,11,1,0,0,2,0,11.4,90,33275,47,0,3.0,660537
Lucas Digne,DEF,Aston Villa,12,2,0,0,1,0,2.5,90,36646,47,1,4.0,674120
Lucas Digne,DEF,Aston Villa,13,2,0,0,1,0,5.7,90,18468,47,0,3.0,653335
Lucas Digne,DEF,Aston Villa,14,1,0,0,2,0,3.1,73,17347,47,0,3.0,650688
Lucas Digne,DEF,Aston Villa,15,6,0,0,0,0,3.7,89,4178,47,1,4.0,594650
Lucas Digne,DEF,Aston Villa,16,5,0,0,0,0,2.6,77,22024,47,1,4.0,601991
Lucas Digne,DEF,Aston Villa,18,6,0,0,0,0,0.7,73,44276,47,1,4.0,536433
Lucas Digne,DEF,Aston Villa,19,1,0,0,0,0,3.7,49,83452,47,0,3.0,608760
Lucas Digne,DEF,Aston Villa,26,1,0,0,0,0,1.2,31,14135,46,1,4.0,274903
Lucas Digne,DEF,Aston Villa,28,0,0,0,2,0,1.0,57,19531,46,1,4.0,286291
Lucas Digne,DEF,Aston Villa,31,0,0,0,4,0,1.0,90,2867,46,0,3.0,313775
Lucas Digne,DEF,Aston Villa,32,1,0,0,3,0,2.8,90,4960,46,1,4.0,309962
Lucas Digne,DEF,Aston Villa,33,12,0,1,0,0,5.1,90,3104,46,0,3.0,302948
Lucas Digne,DEF,Aston Villa,34,2,0,0,1,0,1.1,90,30706,46,1,4.0,328583
Lucas Digne,DEF,Aston Villa,35,1,0,0,2,0,5.1,90,11499,46,1,4.0,331220
Lucas Digne,DEF,Aston Villa,36,2,0,0,1,0,1.1,89,13265,46,0,3.0,339579
Lucas Digne,DEF,Aston Villa,37,1,0,0,3,0,3.6,90,8885,46,1,4.0,329262
Lucas Digne,DEF,Aston Villa,38,-1,0,0,5,0,6.3,90,9006,46,0,3.0,332471
Lucas Tolentino Coelho de Lima,MID,West Ham,1,1,0,0,1,0,6.1,90,0,60,0,2.0,122235
Lucas Tolentino Coelho de Lima,MID,West Ham,2,6,1,0,1,0,9.3,90,7579,60,1,3.0,131138
Lucas Tolentino Coelho de Lima,MID,West Ham,3,2,0,0,1,0,5.9,84,24238,60,0,2.0,153439
Lucas Tolentino Coelho de Lima,MID,West Ham,4,6,0,1,0,0,6.2,90,27118,60,0,2.0,175157
Lucas Tolentino Coelho de Lima,MID,West Ham,5,1,0,0,3,0,1.8,90,14910,60,1,3.0,176543
Lucas Tolentino Coelho de Lima,MID,West Ham,6,3,0,0,3,0,3.4,86,7787,60,0,2.0,172941
Lucas Tolentino Coelho de Lima,MID,West Ham,7,3,0,0,0,0,3.9,90,24838,60,1,3.0,189945
Lucas Tolentino Coelho de Lima,MID,West Ham,8,1,0,0,2,0,2.4,90,13745,60,1,3.0,187450
Lucas Tolentino Coelho de Lima,MID,West Ham,9,2,0,0,3,0,2.9,85,10435,60,0,2.0,185862
Lucas Tolentino Coelho de Lima,MID,West Ham,10,1,0,0,1,0,5.3,90,6696,60,1,3.0,178078
Lucas Tolentino Coelho de Lima,MID,West Ham,12,9,1,0,2,0,9.7,90,7034,60,1,3.0,149666
Lucas Tolentino Coelho de Lima,MID,West Ham,13,2,0,0,1,0,5.9,90,33332,60,0,2.0,183199
Lucas Tolentino Coelho de Lima,MID,West Ham,14,2,0,0,1,0,2.7,90,8554,60,1,3.0,179112
Lucas Tolentino Coelho de Lima,MID,West Ham,15,2,0,0,1,0,5.0,90,3297,60,0,2.0,171817
Lucas Tolentino Coelho de Lima,MID,West Ham,16,2,0,0,4,0,1.3,64,3673,60,0,2.0,167996
Lucas Tolentino Coelho de Lima,MID,West Ham,17,14,0,3,0,0,13.5,86,3502,60,1,3.0,164170
Lucas Tolentino Coelho de Lima,MID,West Ham,18,5,0,1,0,0,8.1,90,21252,60,1,3.0,184508
Lucas Tolentino Coelho de Lima,MID,West Ham,19,1,0,0,0,0,0.2,32,46367,60,0,2.0,226253
Lucas Tolentino Coelho de Lima,MID,West Ham,26,2,0,0,1,0,4.0,75,248,60,1,3.0,131764
Lucas Tolentino Coelho de Lima,MID,West Ham,27,2,0,0,1,0,5.1,79,8806,60,0,2.0,139845
Lucas Tolentino Coelho de Lima,MID,West Ham,28,6,1,0,2,0,9.5,90,8063,60,1,3.0,146052
Lucas Tolentino Coelho de Lima,MID,West Ham,29,2,0,0,1,0,6.7,83,31170,60,1,3.0,269987
Lucas Tolentino Coelho de Lima,MID,West Ham,30,5,0,1,4,0,7.3,90,6168,60,0,2.0,168499
Lucas Tolentino Coelho de Lima,MID,West Ham,31,2,0,0,1,0,2.4,90,6344,60,1,3.0,169869
Lucas Tolentino Coelho de Lima,MID,West Ham,32,8,1,0,1,0,9.8,90,4251,60,0,2.0,167936
Lucas Tolentino Coelho de Lima,MID,West Ham,33,1,0,0,2,0,9.6,90,12488,60,1,3.0,177975
Lucas Tolentino Coelho de Lima,MID,West Ham,34,2,0,0,5,0,2.7,90,3143,60,0,2.0,169994
Lucas Tolentino Coelho de Lima,MID,West Ham,35,2,0,0,2,0,1.6,90,2045,60,1,3.0,164621
Lucas Tolentino Coelho de Lima,MID,West Ham,36,1,0,0,4,0,6.0,75,1204,60,0,2.0,161507
Lucas Tolentino Coelho de Lima,MID,West Ham,37,2,0,0,1,0,4.7,83,1295,60,1,3.0,157240
Lucas Tolentino Coelho de Lima,MID,West Ham,38,2,0,0,3,0,0.7,85,1556,60,0,2.0,154854
Luis Díaz,MID,Liverpool,1,8,1,0,1,0,8.3,76,0,75,0,4.0,445306
Luis Díaz,MID,Liverpool,2,7,1,0,1,0,9.2,85,334046,76,1,5.0,911746
Luis Díaz,MID,Liverpool,3,1,0,0,1,0,2.3,32,378502,77,0,4.0,1261886
Luis Díaz,MID,Liverpool,4,3,0,0,0,0,1.5,64,132441,77,1,5.0,1279074
Luis Díaz,MID,Liverpool,5,1,0,0,0,0,8.1,45,96469,77,0,4.0,1221213
Luis Díaz,MID,Liverpool,6,2,0,0,1,0,3.6,80,43411,76,1,5.0,1102297
Luis Díaz,MID,Liverpool,7,2,0,0,1,0,1.5,72,26528,76,0,4.0,949836
Luis Díaz,MID,Liverpool,8,2,0,0,2,0,1.0,90,130151,75,0,4.0,972380
Luis Díaz,MID,Liverpool,9,6,0,1,0,0,3.3,80,64231,75,1,5.0,954354
Luis Díaz,MID,Liverpool,13,1,0,0,0,0,0.2,36,36964,74,0,4.0,710084
Luis Díaz,MID,Liverpool,14,2,0,0,3,0,13.2,90,89390,74,1,5.0,766789
Luis Díaz,MID,Liverpool,15,3,0,0,0,0,3.5,66,40281,74,0,4.0,775189
Luis Díaz,MID,Liverpool,16,1,0,0,1,0,5.3,90,18686,74,0,4.0,746793
Luis Díaz,MID,Liverpool,17,3,0,0,0,0,8.4,77,18099,74,1,5.0,706743
Luis Díaz,MID,Liverpool,18,2,0,0,1,0,2.3,67,4897,74,1,5.0,670336
Luis Díaz,MID,Liverpool,20,1,0,0,1,0,7.9,63,6738,73,1,5.0,593195
Luis Díaz,MID,Liverpool,21,3,0,0,0,0,2.2,63,250030,73,0,4.0,811210
Luis Díaz,MID,Liverpool,22,12,1,1,1,0,15.4,90,33860,74,1,5.0,776457
Luis Díaz,MID,Liverpool,23,5,0,1,3,0,5.5,90,32691,74,0,4.0,789977
Luis Díaz,MID,Liverpool,24,9,1,0,1,0,15.3,81,123457,74,1,5.0,887201
Luis Díaz,MID,Liverpool,27,3,0,0,0,0,6.9,90,186275,75,0,4.0,1175932
Luis Díaz,MID,Liverpool,28,2,0,0,1,0,7.3,90,25093,75,1,5.0,1091999
Luis Díaz,MID,Liverpool,30,10,1,0,1,0,13.6,88,85807,75,1,5.0,1058177
Luis Díaz,MID,Liverpool,31,6,0,1,1,0,12.2,90,178576,75,1,5.0,1218130
Luis Díaz,MID,Liverpool,32,7,1,0,2,0,15.9,90,58200,76,0,4.0,1227329
Luis Díaz,MID,Liverpool,33,2,0,0,1,0,4.6,65,339520,77,1,5.0,1547614
Luis Díaz,MID,Liverpool,35,5,0,1,2,0,17.7,78,21301,78,0,4.0,1451076
Luis Díaz,MID,Liverpool,36,2,0,0,1,0,6.3,74,15733,77,1,5.0,1327377
Luis Díaz,MID,Liverpool,37,2,0,0,1,0,6.1,75,9199,76,0,4.0,1080371
Luis Díaz,MID,Liverpool,38,3,0,0,0,0,9.8,70,49037,76,1,5.0,1087204
Luis Sinisterra,MID,Bournemouth,7,1,0,0,1,0,2.6,31,146,55,1,2.0,865
Luis Sinisterra,MID,Bournemouth,8,1,0,0,1,0,3.8,33,433,55,0,2.0,1316
Luis Sinisterra,MID,Bournemouth,15,6,0,1,0,0,7.2,78,169,55,0,2.0,2360
Luis Sinisterra,MID,Bournemouth,20,2,0,0,1,0,6.1,60,709,55,0,2.0,4187
Luis Sinisterra,MID,Bournemouth,21,1,0,0,1,0,1.2,54,644,55,1,2.0,4305
Luis Sinisterra,MID,Bournemouth,23,7,0,1,1,0,8.9,70,349,55,1,2.0,4722
Luis Sinisterra,MID,Bournemouth,24,2,0,0,3,0,6.4,68,1949,55,0,2.0,6369
Luis Sinisterra,MID,Bournemouth,33,1,0,0,1,0,3.1,38,15,55,1,2.0,5058
Lukasz Fabianski,GK,West Ham,15,3,0,0,1,5,4.0,90,898,42,0,2.0,134800
Lukasz Fabianski,GK,West Ham,16,1,0,0,5,3,2.4,90,9994,42,0,2.0,143289
Lukasz Fabianski,GK,West Ham,17,8,0,0,0,3,1.9,90,4160,42,1,3.0,144139
Lukasz Fabianski,GK,West Ham,23,0,0,0,2,0,0.2,45,329,42,0,2.0,136037
Lukasz Fabianski,GK,West Ham,30,0,0,0,3,2,1.9,45,445,42,0,2.0,126731
Lukasz Fabianski,GK,West Ham,31,3,0,0,1,3,2.6,90,8172,42,1,3.0,133527
Lukasz Fabianski,GK,West Ham,32,4,0,0,1,6,3.5,90,21378,42,0,2.0,154032
Lukasz Fabianski,GK,West Ham,33,3,0,0,2,8,5.7,90,13414,42,1,3.0,165878
Lukasz Fabianski,GK,West Ham,34,1,0,0,5,3,2.4,90,5322,42,0,2.0,165245
Luke Berry,MID,Luton,30,2,0,0,1,0,0.6,62,105,46,0,2.0,3219
Luke Berry,MID,Luton,33,2,0,0,3,0,0.5,76,62,46,0,2.0,3229
Luke Berry,MID,Luton,34,6,1,0,3,0,5.3,45,71,46,1,2.0,3225
Luke Harris,MID,Fulham,4,2,0,0,5,0,2.1,74,112,45,0,2.0,214
Luke Shaw,DEF,Man Utd,1,5,0,0,0,0,3.9,90,0,55,1,4.0,2192119
Luke Shaw,DEF,Man Utd,2,1,0,0,2,0,11.2,90,97719,55,0,3.0,2330461
Luke Shaw,DEF,Man Utd,13,6,0,0,0,0,0.9,75,7997,52,0,3.0,301905
Luke Shaw,DEF,Man Utd,14,2,0,0,1,0,3.7,90,30299,52,0,3.0,331489
Luke Shaw,DEF,Man Utd,15,1,0,0,1,0,6.4,90,8877,52,1,4.0,336773
Luke Shaw,DEF,Man Utd,16,1,0,0,3,0,1.5,78,36724,52,1,4.0,374119
Luke Shaw,DEF,Man Utd,17,5,0,0,0,0,3.0,90,4079,52,0,3.0,349515
Luke Shaw,DEF,Man Utd,18,0,0,0,2,0,3.7,90,21000,52,0,3.0,371363
Luke Shaw,DEF,Man Utd,22,3,0,1,3,0,2.7,90,10775,52,0,3.0,341469
Luke Shaw,DEF,Man Utd,23,6,0,0,0,0,2.9,87,13611,52,1,4.0,353170
Luke Shaw,DEF,Man Utd,24,1,0,0,0,0,1.9,45,19486,52,0,3.0,368551
Luke Shaw,DEF,Man Utd,25,0,0,0,1,0,0.4,45,6676,52,0,3.0,356475
Luke Thomas,DEF,Sheffield Utd,5,1,0,0,2,0,1.7,90,2269,40,0,2.0,4145
Luke Thomas,DEF,Sheffield Utd,6,-2,0,0,8,0,1.8,90,947,40,1,2.0,4931
Luke Thomas,DEF,Sheffield Utd,7,1,0,0,2,0,5.7,90,589,40,0,2.0,5154
Luke Thomas,DEF,Sheffield Utd,8,2,0,0,1,0,1.4,65,884,40,0,2.0,5814
Luke Thomas,DEF,Sheffield Utd,9,0,0,0,2,0,1.4,90,996,40,1,2.0,6756
Luke Thomas,DEF,Sheffield Utd,10,0,0,0,5,0,1.1,90,1061,40,0,2.0,7500
Luke Thomas,DEF,Sheffield Utd,11,2,0,0,1,0,2.9,90,600,40,1,2.0,7798
Luke Thomas,DEF,Sheffield Utd,12,2,0,0,1,0,1.7,90,455,40,0,2.0,7997
Luke Thomas,DEF,Sheffield Utd,13,0,0,0,3,0,1.4,65,1025,40,1,2.0,8957
Luke Thomas,DEF,Sheffield Utd,14,-1,0,0,2,0,0.7,45,494,40,0,2.0,9100
Luke Thomas,DEF,Sheffield Utd,20,1,0,0,2,0,0.8,89,87,40,0,2.0,8403
Lyle Foster,FWD,Burnley,1,2,0,0,3,0,0.0,90,0,50,1,2.0,20128
Lyle Foster,FWD,Burnley,3,7,1,0,3,0,5.7,80,2542,50,1,2.0,29467
Lyle Foster,FWD,Burnley,4,6,1,0,5,0,9.5,90,12259,50,1,2.0,41532
Lyle Foster,FWD,Burnley,5,2,0,1,1,0,5.4,90,54209,50,0,2.0,92421
Lyle Foster,FWD,Burnley,8,5,0,1,4,0,4.0,90,34513,50,1,2.0,86161
Lyle Foster,FWD,Burnley,9,2,0,0,3,0,3.5,90,69983,50,0,2.0,146586
Lyle Foster,FWD,Burnley,17,1,0,0,0,0,3.2,45,94,49,1,2.0,58962
Lyle Foster,FWD,Burnley,18,5,0,1,0,0,5.5,64,2191,48,0,2.0,59418
Lyle Foster,FWD,Burnley,19,2,0,0,1,0,1.9,84,2279,48,1,2.0,59234
Lyle Foster,FWD,Burnley,20,6,1,0,3,0,7.8,90,1624,48,0,2.0,57408
Lyle Foster,FWD,Burnley,21,2,0,0,1,0,5.1,90,6918,48,1,2.0,55653
Lyle Foster,FWD,Burnley,22,1,0,0,3,0,0.5,58,1097,48,0,2.0,52889
Lyle Foster,FWD,Burnley,23,2,0,0,2,0,2.4,90,2985,47,1,2.0,53630
Lyle Foster,FWD,Burnley,30,2,0,0,1,0,4.7,68,907,47,0,2.0,41846
Lyle Foster,FWD,Burnley,31,2,0,0,1,0,4.9,85,787,47,1,2.0,42045
Lyle Foster,FWD,Burnley,32,2,0,0,1,0,3.8,90,748,47,0,2.0,42273
Lyle Foster,FWD,Burnley,33,2,0,0,1,0,2.9,90,1192,47,1,2.0,42875
Lyle Foster,FWD,Burnley,34,6,1,0,1,0,11.1,83,2219,47,0,2.0,44189
Lyle Foster,FWD,Burnley,35,2,0,0,1,0,6.3,90,1958,47,0,2.0,44641
Lyle Foster,FWD,Burnley,36,2,0,0,4,0,5.5,84,1952,47,1,2.0,45266
Lyle Foster,FWD,Burnley,37,2,0,0,2,0,1.5,86,835,47,0,2.0,43719
Lyle Foster,FWD,Burnley,38,2,0,0,2,0,4.6,90,3752,47,1,2.0,46731
Mads Juel Andersen,DEF,Luton,1,0,0,0,2,0,0.0,75,0,40,0,2.0,64219
Mads Juel Andersen,DEF,Luton,4,8,1,0,2,0,7.4,90,1481,40,1,2.0,57230
Mads Juel Andersen,DEF,Luton,5,2,0,0,1,0,1.6,90,77306,40,0,2.0,129160
Mads Juel Andersen,DEF,Luton,8,1,0,0,1,0,0.9,58,16322,40,1,2.0,189022
Mads Roerslev Rasmussen,DEF,Brentford,5,1,0,0,1,0,4.3,48,79,44,0,2.0,5790
Mads Roerslev Rasmussen,DEF,Brentford,6,2,0,0,1,0,1.9,60,836,44,1,2.0,6370
Mads Roerslev Rasmussen,DEF,Brentford,8,1,0,0,2,0,3.7,90,242,44,0,2.0,6182
Mads Roerslev Rasmussen,DEF,Brentford,10,6,0,0,0,0,2.3,90,192,44,0,2.0,6823
Mads Roerslev Rasmussen,DEF,Brentford,12,1,0,0,2,0,0.2,72,335,44,0,2.0,7418
Mads Roerslev Rasmussen,DEF,Brentford,15,1,0,0,2,0,1.2,83,108,44,0,2.0,7339
Mads Roerslev Rasmussen,DEF,Brentford,17,1,0,0,2,0,1.7,88,70,44,1,2.0,7227
Mads Roerslev Rasmussen,DEF,Brentford,19,1,0,0,3,0,2.1,66,309,44,1,2.0,7202
Mads Roerslev Rasmussen,DEF,Brentford,20,4,0,1,3,0,5.6,62,461,44,0,2.0,7452
Mads Roerslev Rasmussen,DEF,Brentford,21,4,0,1,2,0,4.7,89,606,44,1,2.0,7546
Mads Roerslev Rasmussen,DEF,Brentford,22,1,0,0,3,0,1.2,77,381,44,0,2.0,7615
Mads Roerslev Rasmussen,DEF,Brentford,23,1,0,0,3,0,1.3,75,212,44,1,2.0,7628
Mads Roerslev Rasmussen,DEF,Brentford,24,6,0,0,0,0,3.3,90,819,44,0,2.0,8150
Mads Roerslev Rasmussen,DEF,Brentford,27,10,1,0,2,0,14.8,90,431,44,1,2.0,9658
Mads Roerslev Rasmussen,DEF,Brentford,28,1,0,0,2,0,1.1,90,3660,44,0,2.0,12806
Mads Roerslev Rasmussen,DEF,Brentford,29,1,0,0,1,0,1.5,58,78738,44,0,2.0,493703
Mads Roerslev Rasmussen,DEF,Brentford,30,6,0,0,0,0,3.3,86,1047,44,1,2.0,66407
Mads Roerslev Rasmussen,DEF,Brentford,31,6,0,0,0,0,0.5,90,2630,44,1,2.0,65948
Mads Roerslev Rasmussen,DEF,Brentford,32,1,0,0,3,0,0.6,90,2865,44,0,2.0,66254
Mads Roerslev Rasmussen,DEF,Brentford,33,5,0,0,0,0,4.0,90,7769,44,1,2.0,71149
Mads Roerslev Rasmussen,DEF,Brentford,36,1,0,0,0,0,1.2,45,654,44,1,2.0,60217
Mads Roerslev Rasmussen,DEF,Brentford,38,1,0,0,3,0,2.5,62,227,44,1,2.0,45093
Mahmoud Dahoud,MID,Brighton,1,3,0,0,0,0,0.0,73,0,50,1,3.0,12367
Mahmoud Dahoud,MID,Brighton,5,2,0,0,1,0,2.6,76,275,48,0,2.0,9652
Mahmoud Dahoud,MID,Brighton,6,5,0,1,1,0,3.9,73,666,48,1,3.0,9784
Mahmoud Dahoud,MID,Brighton,10,2,0,0,1,0,6.1,70,214,48,1,3.0,9763
Mahmoud Dahoud,MID,Brighton,12,-1,0,0,1,0,3.0,68,189,48,1,3.0,9451
Mahmoud Dahoud,MID,Brighton,16,1,0,0,1,0,0.0,45,51,48,1,3.0,7608
Malo Gusto,DEF,Chelsea,2,1,0,0,2,0,3.2,82,76133,40,0,3.0,182743
Malo Gusto,DEF,Chelsea,3,14,0,2,0,0,6.7,90,209484,40,1,3.0,376775
Malo Gusto,DEF,Chelsea,4,2,0,0,1,0,2.9,76,759023,41,1,3.0,1148260
Malo Gusto,DEF,Chelsea,5,6,0,0,0,0,2.3,90,241258,42,0,3.0,1318280
Malo Gusto,DEF,Chelsea,6,-2,0,0,1,0,2.4,57,286224,43,1,3.0,1572476
Malo Gusto,DEF,Chelsea,9,1,0,0,2,0,1.4,90,40758,42,1,3.0,796671
Malo Gusto,DEF,Chelsea,18,1,0,0,1,0,4.5,79,15300,41,0,3.0,443203
Malo Gusto,DEF,Chelsea,19,8,0,1,1,0,7.0,90,55705,41,1,3.0,493861
Malo Gusto,DEF,Chelsea,20,0,0,0,2,0,2.2,90,188411,42,0,3.0,681345
Malo Gusto,DEF,Chelsea,21,5,0,0,0,0,6.0,90,172417,42,1,3.0,795149
Malo Gusto,DEF,Chelsea,22,0,0,0,2,0,4.1,45,23460,42,0,3.0,759866
Malo Gusto,DEF,Chelsea,23,0,0,0,3,0,2.5,80,15072,42,1,3.0,752194
Malo Gusto,DEF,Chelsea,24,6,0,1,1,0,8.7,83,18175,42,0,3.0,725222
Malo Gusto,DEF,Chelsea,25,2,0,0,1,0,7.6,90,27500,42,0,3.0,690403
Malo Gusto,DEF,Chelsea,27,5,0,1,2,0,8.1,90,30834,42,0,3.0,703767
Malo Gusto,DEF,Chelsea,28,1,0,0,2,0,3.5,90,47244,42,1,3.0,738444
Malo Gusto,DEF,Chelsea,30,1,0,0,2,0,13.0,86,404404,42,1,3.0,1128724
Malo Gusto,DEF,Chelsea,31,0,0,0,3,0,6.5,74,33994,43,1,3.0,1100886
Malo Gusto,DEF,Chelsea,33,6,0,0,0,0,2.7,87,53054,43,1,3.0,1176516
Manor Solomon,MID,Spurs,4,10,0,2,1,0,12.7,67,175,54,0,3.0,9687
Manor Solomon,MID,Spurs,5,1,0,0,1,0,8.3,79,12609,53,1,4.0,22050
Manuel Akanji,DEF,Man City,1,6,0,0,0,0,2.3,90,0,50,0,5.0,376450
Manuel Akanji,DEF,Man City,2,7,0,0,0,0,3.3,90,119275,50,1,5.0,559028
